ID	Positive_score	Negative_score	Content
811	1	0	“In a year when the #MeToo movement has dominated the headlines, and with only three female directors among the 18… https://t.co/E54WxQ7OSN
812	1	0	Really interesting story examining "the Yente-meets-Tinder aspect" of Birthright in light of #MeToo: "Asked if Birt… https://t.co/PjanPXeugV
813	1	0	@GinaB4real @EricGreitens Thank you.  #MeToo
814	0	0	.@WomenInTheWorld @womensmarch @Womenworking MT @samdolnick:Bill O’Reilly threatened @emilysteel that he “would go… https://t.co/rMZwGzpoYY
815	0	0	Listen as @LeeCaraher joins @CDowdHiggins on #YourWorkingLife! Check out our conversation around the new normal pos… https://t.co/fYmJrqMCXx
816	0	0	.@WomenInTheWorld @womensmarch @Womenworking MT @samdolnick:Bill O’Reilly threatened @emilysteel that he “would go… https://t.co/eBd2b6eUAC
817	2	0	Thank you! This is a wonderful request. Standing on the side of justice #MeToo #MeTooPoliSci #TimesUp Hope that oth… https://t.co/ifpNaXDlXa
818	0	0	What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/60CrpgnGdu
819	0	1	The latest Flictonian Gazette ! https://t.co/sFYN3URKv1 #scandal #metoo
820	0	0	This should be @nikkihaley's #MeToo moment. But she won't react. https://t.co/yWrYhlQSZf
821	0	0	What HR Is Doing To Make Sure There Aren&amp;#8217;t More #MeToo Moments https://t.co/T0qNYuf9Z7 #Technology #leadership
822	1	0	Fast Company's co.create... What HR Is Doing To Make Sure There Aren’t More #MeToo Moments https://t.co/vZEZV1rXbi https://t.co/wo9RGG6fy0
823	1	3	@ChronoSquare @AydinPaladin @Sinatra_Says #MeToo so many dank streams only so many free hours....internet era plight 😫
824	0	0	.@WomenInTheWorld @womensmarch @Womenworking MT @samdolnick: Bill O’Reilly threatened @emilysteel that he “would go… https://t.co/fwEV1DYCGe
825	3	1	Thanks for amplifying @prof_mirya thread!  The problem is clear. The solution is being worked out. We can all do a… https://t.co/2Dg0areIeN
826	1	1	LAST CHANCE TO SIGN UP: Free Webinar: Preventing Abuse in Churches in the #MeToo and #ChurchToo Era: Join attorney… https://t.co/5d06mNlgTb
827	1	0	#TimesUp #MeToo #Harvard Students are organized in their efforts 2 create change w/in a powerful mysognynist instit… https://t.co/qS1Li2jpTO
828	1	2	The #MeToo movement seems have mutated. No man is safe. They will eventually financially rape us all, and ruin our… https://t.co/dah3eiuahi
829	0	2	https://t.co/4bbLZtOOIf So sentencing a gang rapist to a 100 plus year sentence is considered cruel and unusual to… https://t.co/mqQD7ycmWJ
830	2	0	The latest The Integral Green Peace Daily! https://t.co/NuYKAG2r7d #bootpruitt #metoo
831	1	0	Women who have had their intimate photos leaked online speak out.   Read the full story here:… https://t.co/eDQHHzIa1e
832	1	0	@Birthright is designed to get Jewish kids to have sex with other Jewish kids in #Israel. It succeeds in all kinds… https://t.co/7TozxED54n
833	0	0	@Lauren93231344 @Salazito1 @SatyrOnline @plantmanvegan @writerguydell @TalibKweli @EyesOfTexas831 If youre a fan of… https://t.co/iT8yxuxus4
834	1	0	We also welcome &amp; want the voices of women+ faculty and grad students at Minority Serving Institutions, Teaching In… https://t.co/mux9mlw885
835	0	2	@thenewageicon @poweranimals @SoCalDisney Honestly the thing I very much disliked the most about WW was that it had… https://t.co/lPqgPwtBGI
836	0	0	And, #poof! It’s gone. Curiouser and curiouser. @AJPS_Editor @MPSAnet @mwcps_tweets #metoo #MeTooPhD #MeTooPoliSci https://t.co/dIeA5ir3nf
837	1	1	WINNING WEDNESDAY: No one can make you inferior without your consent. #determination #lifestyle #belimitless… https://t.co/1f8R4nPcNH
838	0	0	The Legal System Needs to Catch Up With the #MeToo Movement via @thenation https://t.co/7OLMmHGqQc
839	3	1	They are ready to accept willingly or unwillingly for gaining something by giving something, so the #Metoo campaign… https://t.co/IhfUAastxR
840	0	1	#China 's fledgling #MeToo campaign inspired another to come forward.  #Sexualabuse &amp; physical abuse on campus is r… https://t.co/fHdI7Jlzdg
841	0	1	#sp500 #emini #SPY Warren Gets Scant Help From Wall Street Watchdogs on #MeToo Push https://t.co/xFlEphGdZq… https://t.co/DESqix3pBb
842	0	0	Sexual violence on college campuses happens more than we know. Learn more here https://t.co/HQaxXWpbYc… https://t.co/pBBQDngkeJ
843	0	1	@realDonaldTrump Keep screaming fake news .@realDonaldTrump .@POTUS -- #MuellerKnows the truth and your #TimesUp… https://t.co/p2FqbcBThU
844	1	2	@CarolynCMartin @88SEATTLE61 @emilialuxa His exit proves that female dems can be as cutthroat as the worst Repubs.… https://t.co/twgd8X6LON
845	0	0	#METOO Movement, A Look at the Past, Present, and Future. Old vs. New Generation of #Women and Their Perspectives o… https://t.co/vzsf7limbq
846	0	0	What About “The Breakfast Club”? Read more on how Molly Ringwald felt about revisiting the film with her daughter.… https://t.co/myfq3k8Y4w
847	0	2	Must-read thread by @prof_mirya on deeply troubling #MeToo issues surrounding the American Journal of Political Sci… https://t.co/b3J0GzBssb
848	0	1	🇯🇵　#MeToo was sputtering in Japan—until today, when two government officials resigned https://t.co/8xrjPS266a via @qz #MeToo  #Japan
849	1	0	The Wednesday prior to APSA.  We need you there! Thanks! I'll be sharing links to register for the conference early… https://t.co/4vE4ZniGnO
850	0	1	@blazingxmexican @DesertBlueWave OF COURSE WE DON'T SEE A PROBLEM! #DUMBASS #AMERICANS CONTINUE TO KEEP… https://t.co/8fxvYJSOU4
851	0	5	#Birthright trips to Israel are  rife with sexual abuse, exploitation, and worse. Sickening report.… https://t.co/YVgCR4kVo5
852	1	1	“What I appreciate in what Natalie is doing is that we need more complex feminist stories in this #MeToo era,” says… https://t.co/LdgA8JZYtP
853	0	0	About Susan 👩‍🌾 Active  in speaking out against #DomesticViolence #SexualAssault #SpousalRape  #ChildAbuse  Active… https://t.co/qxFMNm2pHy
854	0	1	FINALLY! We're uprooting sexism and toxic masculine presence from art itself!! 🙏🏾🙏🏾 Objectifying the female body? N… https://t.co/u0MoH3iArJ
855	1	-1	And those that study power know how this works. These players aren't naive. And neither are we. #MeTooPoliSci… https://t.co/zSvyLjx8KG
856	0	0	@ChristineParini @88SEATTLE61 Yes, in particular a female Senator who wanted Franken out of the way for her preside… https://t.co/N8C0pDBkDg
857	1	2	@The_UnSilent_ @HouseGOP @GOP The silent collective scream that went through every woman’s head who has ever been raped is deafening #metoo
858	2	0	We're sending tons of birthday love to @AmericaFerrera today! Not only is she an amazing actress, she's an advocate… https://t.co/UQMsmkdIBU
859	2	0	To be clear, we  welcome cis- women, trans* folks, and GNC folks alike to this community. YOU BELONG. Women+, Womyn… https://t.co/s1hPyXVXVY
860	1	1	I would love it if people would stop writing headlines that use "#MeToo" as shorthand for sexual assault / sexual h… https://t.co/JUrUkGUo46
861	0	0	#MeToo.  If this is you and you’ve become victimized because of it: people are listening. https://t.co/iOfepdzLBh
862	0	0	Forgot about @Meowtain! As I’m sure a lot of other people have, too. So let’s see, that’s 14 twitter handles so far… https://t.co/5fs7C5QK7M
863	0	2	@CNN This is more harassment of the Clintons! We already know that President Clinton stuck a cigar in the vagina of… https://t.co/XLI9uzPjQ9
864	0	0	It appears that Jacoby's @AJPS_Editor statement has been taken down. https://t.co/22BjEuvNtN Here are screenshots o… https://t.co/2kbPKSsFCX
865	1	2	I feel sorry for those pathetic souls that they talk about a better future and how much they care, open minded and… https://t.co/3MF8fhqrWp
866	0	0	" to fight whoever gets in our way, to bring about the complete independence of people of African descent here in t… https://t.co/abTC2shW44
867	0	0	Sincalair also has interest on Canada. CBN is NBC...CBN having a large stake in the #metoo movement, fundimg it to… https://t.co/QeHWHxgRyy
868	3	0	I must commend @PhilMphela for your bravery and compassion ✊✊✊✊ sicela namaPoliticians aExposwe, people in all sphe… https://t.co/dOwoFwQudp
869	0	0	Latest on #metoo in Japan. Japanese finance official Junichi Fukuda quit days after a magazine reported that he ask… https://t.co/n4JJgj29ja
870	1	0	Consider donating to the WCPS - your financial support helps to create gender equity in political science.… https://t.co/4NwTsDHXzV
871	1	0	@kayco_el_sueno Nigga If a DA's office had anything to charge a Rich black man In this #metoo era they would do it.… https://t.co/sItk9eimEa
872	3	0	@The_UnSilent_ @HouseGOP @GOP Interesting he could use the term 'sexual freedom' as male-speak for the freedom to r… https://t.co/bXKdRXLiTT
873	0	0	Might have been before the most recent developments. Oh, and she jumped at the mention of #metoo and didn't want to… https://t.co/AgFcDHtmxp
874	2	0	yay! now, let's see some appropriate follow-up steps, @MPSAnet. We're watching. #MeToo #MeTooPoliSci https://t.co/CantxND2d7
875	1	0	@Scaramucci @noltera Does anyone care what you think? In the #ERA of #MeToo great time to open a social (sex) club… https://t.co/daUzUz53kJ
876	0	0	The members of the @MPSAnet governing council are listed here. Political scientists, if you care about the egregiou… https://t.co/XvpKi59oSB
877	0	1	Gift From Within - "ON BEING INVISIBLE IN THE MENTAL HEALTH SYSTEM" https://t.co/OyLMFYhgxy via @ptsdgfw #metoo #ptsd #MentalHealthAwareness
878	0	0	#Democrats #Republicans #Independents, Patriots, lovers of the Constitution,  #MeToo, #BlackTwitter… https://t.co/3knbVhSCyf
879	0	1	Friends, Sexual Assault Prevention Month is almost upon us! Check out what we have planned... and JOIN US. Stand wi… https://t.co/Zt4VgAkXd2
880	1	1	“Never doubt that a small group of thoughtful, committed, citizens can change the world. Indeed, it is the only thi… https://t.co/wEB0ckRXBf
881	0	0	The latest The Daily Gus! https://t.co/PA9sTBATvl #metoo #qotd
882	2	0	We all have different lived experiences, check your privilege, when you see hashtags like #MeToo #MenAreTrash don't… https://t.co/vLuEysatJP
883	0	0	Hmmmmm. The Journal of American Political Science @AJPS_Editor editor has used the journal editorial as a platform… https://t.co/3nLx08vbhQ
884	0	1	Why are men (and some particularly daft women) arguing that while sexual assault happens it doesn’t happen TOO OFTEN??????? #metoo
885	0	2	#MeToo #TimesUp boy what a disgrace  Michigan State is finding new ways to victimize the survivors of Larry Nassar’… https://t.co/gRKB1saboK
886	0	0	@harrisonjaime @Harrison4DNC @TempletonCath #MeToo For everyone clamoring for more female candidates, I posit yet A… https://t.co/QiSWAnjofO
887	1	0	@msGSXR @AJPS_Editor @mwcps_tweets @SPSAwomen @womenalsoknow Regardless of the fact that I believe and support you,… https://t.co/3ivDRUAsHF
888	1	1	Omg I hate libtards lmaooo #metoo  #Mueller  #Trump  #Maga #ComeyOnColbert https://t.co/Ysm9jnEsRY
889	1	0	I liked a @YouTube video https://t.co/0LyW2Hfx7A Tony Robbins TELLS THE TRUTH About the #MeToo Movement And Gets PUNKED!
890	1	1	One week from today, April 25th-Sexual Assault Awareness Month~Wear jeans with a purpose, support survivors, and ed… https://t.co/1tTLyBdNn5
891	1	0	Fascinating piece on today's @nytimes The Daily podcast ab NFL Cheerleaders and the #metoo movement https://t.co/kSKHXzrhcP
892	0	0	It's not about a position, it's about a calling. David was called to become a king when he was still working as a s… https://t.co/U8DkONF5Bg
893	0	1	🔥 RETWEET SHARE SUPPORT! Help Victims of NBC shootings &amp; Prevent Crime 🔥 #MeToo #BoycottNBC  #Viral__Booster  Unive… https://t.co/U37XMTUGix
894	0	1	🔥 RETWEET SHARE SUPPORT! Help Victims of NBC shootings &amp; Prevent Crime 🔥 #MeToo #BoycottNBC  #ViralEposureCo Univer… https://t.co/qtsWupElkw
895	0	2	As more allegations go to the 8th floor from multiple women about a specific senior male MHA re: bullying / intimid… https://t.co/LkaA5N7dLG
896	1	0	#freelanda going about as well as #metoo #FlecheWallonne
897	2	0	Love it - stop citing, reviewing and submitting to @AJPS_Editor  Great options to show that this behavior at the di… https://t.co/xhH5TUWEJh
898	0	0	The @FrameWorksInst &amp; @SSIReview are teaming up for #PictureThis, a series exploring framing and #socialchange.   F… https://t.co/w6yunNR5Sr
899	1	1	@chrissyteigen I kinda feel like #metoo women are probs fed up of being sexually harassed and assaulted... so ... https://t.co/KZLOAi77g9
900	0	2	#MeToo Unfairly Results In Person Losing His Job! https://t.co/vDCHAnNw8t
901	1	0	I’m all over it.. I share now for the benefit of those who are not able to say #metoo ... so that they too can find… https://t.co/WDBU6WEavW
902	0	0	@Vusiafrica @MothapoTshepiso @BonginkosiKhumz @PhilMphela There's only one Venda drama. Asibalinde sizwe #Metoo
903	0	0	Male victims deserve their own #MeToo movement, @NYSPublicSafety says, as studies estimate 1 in 4 American men have… https://t.co/So5qNDSvSb
904	0	0	So true. #MeToo #ChurchToo #SAAM https://t.co/U1xpXQiCuk
905	0	0	Action Comics #1000: Bendis Plops Down For His #Metoo Debut: https://t.co/9miz5Fx63S via @YouTube
906	1	0	To anyone who Is fed up, had enough with #MeToo movement, the outings, some ppl's sensitivities, You are not fully… https://t.co/ySaYChwOPo
907	1	0	“It’s important for you to know because these things can happen to kids too” #metoo #girlstoo https://t.co/xf5oRZcn4z
908	0	1	Thread. The cavalier attitude @MPSAnet and @AJPS_Editor display about #sexualharassment is shocking and demands act… https://t.co/uCZbqJSjsW
909	1	0	Be grateful for spot-on #pilot #TammieJoShults, @USNavy training, &amp; @SouthwestAir’s hiring sense. Don’t expect pani… https://t.co/HlMj2QsEe6
910	0	0	#SocialMedia News: "Every Guy Checks Himself a Little": New York Comedy Clubs Adjust to #MeToo - @THR  https://t.co/ZdAAmJO47L
911	0	0	Karl Lagerfeld told a magazine: “If you don’t want your pants pulled about, don’t become a model!”  This attitude i… https://t.co/d7mih739IH
912	0	0	Join some of our editors for a #metoo writing workshop today from 4-6 p.m. in JRH 235. We'll help you write about y… https://t.co/nJUsQIzAQG
913	1	0	The latest The https://t.co/YQDGFWpAEq Daily! https://t.co/j0Y4a3oA11 Thanks to @williamhboney1 @jackcolleton @ebhodge #syria #metoo
914	2	0	Can we show some love for fellow Survivor Andy, he sent me this to share his first time speaking publicly #CSE #CSA… https://t.co/9ZSy9Q5Tph
915	0	0	https://t.co/Snpo38UoCP As Telugu Cinema Gets a #MeToo Moment, Here's What It Can Learn from Kerala https://t.co/vEz6xwkO8H
916	0	0	True story. #MeToo #MeTooPoliSci https://t.co/FOdNiPLRCt
917	3	2	Because adult survivors of childhood sexual abuse need heroes too. Support the book. Support the mission. Break the… https://t.co/6cZn96oDu8
918	1	0	#Metoo #Salesforce #EqualPay #60Minutes Leading by example to close the gender pay gap https://t.co/0qKGcRv4WQ
919	0	0	I added a video to a @YouTube playlist https://t.co/0UpUtkKWHb Tarana Burke On How The #MeToo Movement Started And Where It’s Headed
920	1	2	@dannymasterson I support you and believe you. Getting fired over accusations with no proof is wrong. Period.… https://t.co/2lqwMCXmQR
921	1	7	@HoarseWisperer Good he's a rapist..He should go to prison..😠😠😠 #METOO
922	1	1	Progressives shutting down comedy and free speech in the name of what? Fascism #WednesdayWisdom #WednesdayThoughts… https://t.co/yjIF5IiKTc
923	1	0	RT CSpaceGlobal: New Outside In podcast ep w/ CharlesTrevail - Jodi Rudoren of nytimes discusses profound changes t… https://t.co/FgZjN7KBYt
924	0	0	The latest Anon Extra! https://t.co/3d38kMpAtT #metoo #androidsecurity
925	0	0	Tony Robbins Doesn't Understand #MeToo https://t.co/9kRbZTaRC4
926	0	0	@R2d2sDink @ShreeParadkar 59% of the people in the world who practice street defecation live in India: if you think… https://t.co/GTsoreO2fc
927	0	1	"That the behavior of many of the most infamous #MeToo accused had been long talked about in industry circles sugge… https://t.co/i7HmYWauVg
928	1	0	TBB: The Gray Area featuring Brecht, Strindberg and original work - 4/29 - https://t.co/VsYJzTYoFr #tbb #theatre… https://t.co/uR8TclCBnt
929	0	0	AP Investigation: #MeToo Has Little Impact on Medical World https://t.co/HTr7PuhBfL via @ap
930	0	2	@Independent According to people who have never been raped.....   FORCING rape victims to do ANYTHING against their… https://t.co/bAwHFLXUbV
931	0	1	#StateDepartmentToo State Department’s internal watchdog is reviewing the handling of sexual harassment and assault… https://t.co/icAejZ0huv
932	0	2	According to people who have never been raped.....  FORCING rape victims to do ANYTHING against their will is abhor… https://t.co/yUCJr4UbYV
933	0	4	"Smash or pass" - Another Facebook problem is a failure to respond to organized sexual harassment, by @JessReports… https://t.co/dT085w9anE
934	0	1	@RebekahWorsham 👏🏻👏🏻👏🏻👏🏻👏🏻 #metoo! As a woman who chose to raise my kids rather than forsake them for a career...I’… https://t.co/o3AHIO7Ig1
935	0	0	McKayla Maroney reveals she was molested ‘hundreds’ of times https://t.co/yCZM5TEh4d via @TODAYshow #metoo #sasc… https://t.co/zPX7pzBNNT
936	0	0	HELLLL NO. Of the media figures exposed by #MeToo no one is *less* likely to make a comeback, and it’s not close.… https://t.co/7ipDCiabu1
937	0	1	So there are in fact instances where we should not Listen &amp; Believe a woman who considers herself in danger of men?… https://t.co/f9jhWohAxD
938	0	2	Twisted too many times to cover up abuse #ChurchToo #TimesUp #MeToo https://t.co/vKTK6ihEUg
939	0	1	@MSNBC This is what happens to women who sell out other women and advance the agenda of the oppressive patriarchy.… https://t.co/i3l7jU295s
940	4	0	@rosemcgowan @piersmorgan @GMB Loved this interview. An amazing lady and an inspiration to others to speak out #Brave #MeToo
941	0	0	COSM is Now in Session.  To follow up on our recent story here is a morning read from the ENTToday Editor on #MeToo… https://t.co/TRzcvDjnE3
942	1	0	"From the Women’s March to the #MeToo movement, from Barack Obama to Donald Trump, from Black Lives Matter to “inte… https://t.co/QbUTHnMSWc
943	0	2	@msGSXR FWIW I believe your #MeToo and am utterly disgusted with the journal for allowing that piece to be published
944	0	0	@irishrygirl #ImpeachTrump The #BlueTsunami2018 is Here &amp; The #BlueTsunami2020 has yet to come! #NeverAgain… https://t.co/mxxbpqLNve
945	0	2	@GeorgeTakei @Starbucks Im angry that your #MeToo accusations just totally disappeared
946	0	1	＃metoo Scandal-hit vice finance minister to resign - News - NHK WORLD - English https://t.co/MgrEi9SsNw
947	0	0	#SM  Ellen Burstyn Thinks the #MeToo Movement Is the &amp;lsquo;True Beginning of the Crumble… https://t.co/7yIhn9iGis
948	0	1	I added a video to a @YouTube playlist https://t.co/rO1jfiShen Rugby Rape Trial &amp; The #MeToo Movement
949	1	0	What's in a title? Too Much Love Is Not Enough. #We2 #WomensEvolution #Metoo #CSA #NoMore #timesup https://t.co/RrteLU5qiX
950	0	1	Another #Metoo #Harvard article by the Harvard Gazette (4/13) that fails to mention #JamesToback '66 on their list… https://t.co/oWFlvzxF5b
951	1	2	In Japan, a #metoo moment: Women’s allegations against top Finance Ministry official trigger his resignation. https://t.co/Nms8HKYW5F
952	1	0	Retweeted New Mexico Women Artists (@NMWomenInTheArt):  The Shed is an exhibition of work by Anne Siems that seeks… https://t.co/WHcEJowrs4
953	1	0	Great to see journalists in China, Japan and South Korea all covering #MeToo movements and women’s rights. I hope A… https://t.co/T3FIkL69zx
954	1	0	@Electric_circuz Not old! Just a retro pop culture enthusiast.  Ok old. #metoo
955	0	0	Japan finance ministry official quits over alleged sexual misconduct #MeToo   https://t.co/xUBpdTZM6c
956	2	0	#metoo: 1; Ian McAlpine: 0 (or 3 to 5 years). It’s a privilege to have been part of the posse supporting a state wi… https://t.co/Fhm3fkoc7e
957	2	0	Awesome segment this morning @570NEWS &amp; @JennCampbell77! Here's the link for folks to register for free to hear… https://t.co/3iKjdZAsJt
958	2	0	I'm proud of all those wearing denim today in support of @EmoryUniversity's observance of Denim Day. This is a day… https://t.co/MP1K1NS12x
959	0	0	Out of the mouths of babes #metoo https://t.co/QjG20cMPmA
960	0	0	@MrIndignant @stillgray @LisaDib1 @clairlemon Authorities took down a monument to Woody Allen here after #metoo mov… https://t.co/GBu2cy5Vl8
961	1	0	@thegarance Men are still flirting hardcore at my building and women are still dating their way to better positions… https://t.co/xMuuBaNEu4
962	0	0	While not surprising, Lagerfeld’s assertion that models should “join a nunnery” if they don’t want their pants pull… https://t.co/AAdRdDrXxp
963	4	0	Thanks!! The WCPS was jumpstarted thanks to support of senior women. We are deeply appreciative.  #MeToo… https://t.co/p6ymWCW1bx
964	0	1	Ellen Burstyn Thinks #MeToo Is ‘The Beginning of the Crumble of the Patriarchy’ https://t.co/2jIUDZCIzy via @vulture
965	0	0	Yes We Will! #VoteBlue #VoteThemOut #NeverAgain #metoo #Women https://t.co/nwjsfOfu6i
966	0	0	The Legal System Needs to Catch Up With the #MeToo Movement https://t.co/iApMZV3r7A
967	5	0	Congratulations to fellow @VitalVoices Voices of Solidarity award winner @RonanFarrow on winning @PulitzerPrizes 20… https://t.co/Fxal0BBpqS
968	1	0	How did the patron saint of bro reinvent himself for the #MeToo era? https://t.co/vBBuViRMgj
969	0	0	women &amp; children have to escape from so many predators ?! what kind of a world is this? #Asifa #Syria #Rohingya… https://t.co/6NoUJrmA8Q
970	0	0	Why don’t victims come forward? They feel responsible for what happened—they have been convinced that it is their f… https://t.co/AfjJSscHuF
971	0	0	#DesignRunner ~ Female runner?! How about one with a pink hat and the background be all based on the #metoo  movement?
972	0	0	@Bourdain And that is in no way, shape or form a dig against the #MeToo movement. I only wish there were more deman… https://t.co/eRRX42SMB6
973	0	1	#IAmEvidence @HBO @Mariska We should ask Brian Banks, Cory Mock, Duke Lacrosse, UVA frat, Paul Nungesser, Patrick K… https://t.co/YpJE6uJHuu
974	0	1	Can Callisto transform how Silicon Valley deals with sexual harassment? https://t.co/SMsWTHTOyG via @Verge #tech #metoo
975	0	0	A Letter to My Daughter on the #MeToo Movement https://t.co/fIkd3p6tWL
976	0	0	Danish psychologist compares #MeToo movement with Nazi Gestapo https://t.co/waoOeoXS2I
977	1	0	A Must Do Every Single Day for Peace of Mind and Longevity  https://t.co/P5d0eFLtqg  #EmbracingMyself #Blog… https://t.co/pJv6A88njz
978	0	0	@TempleRun Female runner?! How about one with a pink hat and the background be all based on the #metoo movement?
979	0	2	#metoo ..... that's all I can say 😭
980	0	0	Science Communication International is now published ! https://t.co/slp123m4qZ promotion.twitter.mentions_prefix… https://t.co/rOIwwrO6kY
981	0	0	A simple and visualized way to look into the tendency and influence of #MeToo campaign in China. According to an in… https://t.co/u9u6euSfmY
982	0	0	#Metoo in #China: fledgling movement in universities fights censorship https://t.co/CiS6AQ9eYG
983	0	0	"Every Guy Checks Himself a Little": New York Comedy Clubs Adjust to #MeToo https://t.co/s4Gf6RosKM
984	0	0	Looking forward to hearing @KelleeMonet present "How Shall We a Minister in Times of #MeToo and #TimesUp "
985	0	2	With #RadarRadio suspending broadcasting to investigate accusations of harassment, it seems that it is now not a ca… https://t.co/uzfMDaKBXA
986	1	0	Ik vind een @YouTube-video leuk: https://t.co/97prbMObpo Rose McGowen on the #MeToo Movement | Good Morning Britain
987	1	0	#MeToo Is Happening In South Korea Whether It’s Ready For It Or Not - by @RachaelKrishna https://t.co/vRrYwKsgha
988	1	0	Come hear a student survivor panel TONIGHT! DUC Alumni Room at 6:00pm. We hope to see you there! 🗣💜💛 #UWSP #SAAM… https://t.co/A6SB5ppVLZ
989	0	2	With #RadarRadio suspending broadcasting to investigate accusations of harassment, it seems that it is now not a ca… https://t.co/QrBQKMvmdH
990	2	1	Powerful #MeToo #Poem from Alicia Elkort:   "...I grow large with the largesse of spots...her growl like honey // I… https://t.co/putnxHGy4g
991	1	0	Interesting look at #MeToo in Japan, which just brought down two government officials, but has otherwise been slow… https://t.co/xmDA76eIQG
992	2	0	The latest The OWNTV Fans Daily! https://t.co/E2Y7B8u6kd Thanks to @DyanDiamond #metoo #westworld
993	1	1	A Timely, High-Octane Revenge Thriller For The #MeToo Era https://t.co/6wvloHZsMy
994	0	2	No. 1 bureaucrat at #Japan's Finance Ministry, Junichi Fukuda, resigns amid allegations he sexually harassed female… https://t.co/Q0CY5uTVVp
995	0	1	🔊  Blow the whistle 🔓@ #wikileaks #eagles #nfl #patriots  #vikings  #metoo #timesup #amazon #netflix #iTunes… https://t.co/MBiZSwchRu
996	3	0	Very interesting article on a hoary Western artistic tradition vs #metoo. The best comments are by female artists.… https://t.co/Up7SKgUskS
997	4	0	Early bird catches the ❤️ from @PulitzerPrizes winner @jodikantor for the culture-changing @nytimes work she and he… https://t.co/ZGwEAh8ywo
998	0	0	The latest Relevant Times! https://t.co/vDEfLxG1Hr #metoo
999	1	-1	Love should not hurt. #domesticviolence #domesticabuse #MeToo #TimesUp
1000	1	0	#MeToo 1998 PROUD to be #TimePersonof2017 since 1998! https://t.co/Nk4N8wIXYb
1001	1	0	I just joined. Your turn. (yo, it's free. but then send a check?) #MeToo #MeTooPolSci https://t.co/dZKorfvBqW
1002	2	1	Thank you! It is my sincere hope that your former council members take your statement and concerns seriously.… https://t.co/dgr85zsD5V
1003	0	1	huge debut investigation @JewishCurrents: Birthright Israel has a serious #MeToo problem, according to 50 participa… https://t.co/8ThblKPRIk
1004	3	0	Thank you! We appreciate your willingness to use your standing in the discipline to make a difference. #MeToo… https://t.co/TUQZaLvuoN
1005	0	2	#MeToo: New Yorker Accuses Rape Victim of Islamophobia https://t.co/eFJFsHOrbx
1006	2	0	Christians should be thankful for the #MeToo movement as God’s gift of common grace. It also provides a unique oppo… https://t.co/uz8XhyXzhi
1007	1	0	Need help: What do I say to an elderly #CPTSD woman with advanced &amp; unmanageable physical diseases, alone &amp; isolate… https://t.co/PlL24oK35x
1008	0	0	#SaturdayMotivation  21 April 4pm #Paperback Release @TheMysterious w @winniemli from @PolisBooks #Edgars2018 nomin… https://t.co/vS5kLKCut4
1009	1	1	@YeyoZa Women who urinate also obsessively post on Twitter with #MeToo hashtag.  They must stop urinating to be happy.
1010	1	0	#HWOW Honoring Women Of the World #advocacy #MeToo  https://t.co/Xrsy8ggdLq
1011	2	0	Link to the WCPS webpage https://t.co/q1ITrCHu9c Join us, We are stronger together. We will NOT stand for rapid abu… https://t.co/qEoI8YSGHw
1012	0	2	Not acceptable that @AJPS_Editor uses journal as forum to discuss sexual harassment allegations against him.… https://t.co/9Ti0ZTp4dL
1013	0	0	We are in the middle of a move of God...We want YOU to be a part. This Sunday is Part 3 of #MeToo, the Nashville Zo… https://t.co/IUoPGVO9eE
1014	1	0	Wow. This is not cool. If you go as an audience member to see someone &amp; behave like this, of course security will g… https://t.co/YTTRN9RjGo
1015	0	0	University students and feminist activists push #MeToo movement in China, despite censorship and warnings - by… https://t.co/KvzNKZKQiX
1016	0	1	Harassment is never ok. #standup #metoo #nomore https://t.co/3afMpLmwt8
1017	0	1	#MeToo was sputtering in Japan—until today, when two government officials resigned https://t.co/nXEZrFpagJ via @qz
1018	1	2	#1 crime KDP on https://t.co/jVLnCDR6Qn Bestthrillers;A timely,high-octane revenge thriller for the #metoo era. Lik… https://t.co/q02yfJHnBt
1019	0	0	#MeToo #ChildAbusePreventionMonth #DV  #VAW   Listened to Recovering and Healing After the Nar... from Mental Healt… https://t.co/IEhLy4E847
1020	2	0	The latest Qualified!! https://t.co/IevhEimQ5L Thanks to @BeLeaderly @FindallNews @FrameWorksInst #metoo #genderequality
1021	1	0	.@NewYorker + @nytimes were awarded the #PulitzerPrize for their eyeopening reporting on Harvey Weinstein #metoo… https://t.co/VGVmSzm01L
1022	2	0	#truth, #metoo it is a trustworthy statement, deserving full acceptance, that Christ Jesus came into the world t… https://t.co/JQH27G9kJj
1023	0	1	Why would a @MPSAnet provide a forum for someone under investigation to discuss the sexual harassment case? Not acc… https://t.co/b5xRPPtpS7
1024	1	2	#1 crime KDP on https://t.co/Fx2YBiZldT Bestthrillers;A timely,high-octane revenge thriller for the #metoo era. Lik… https://t.co/gDzMBOGLZH
1025	0	0	Tribeca Film Festival reflects industry shift in #MeToo era https://t.co/skKdxsPb0d https://t.co/OWSdlY92KK
1026	2	0	#MeToo Bill Hybels is considered a “rockstar” minister at Willow Creek CC. He is ‘idolized’ by many. No public apol… https://t.co/Y1kIFt0seL
1027	1	-1	Power is not static. Those that are on the right side of history have to remember that we can take power and us it… https://t.co/3ceiW6WQER
1028	1	1	"...as if an awareness of the issue is almost a kind of absolution"  Fantastic article by @thatlaurenyoung with… https://t.co/z3bghPpLJT
